openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url,paper_id,is_ethical,categories,confidence,reasoning,success,error,api_key_used
https://openalex.org/W2044496940,Hepatoprotective Effects of Acalypha Indica and Centella Asiatica in Rat's Liver Against Hypoxia,https://doi.org/10.1016/j.proche.2015.03.003,2015,2015-01-01,article,12,True,Procedia Chemistry,Adisti Dwijayanti,Adisti Dwijayanti; Agnes Frethernety; Novi Silvia Hardiany; Erni Hernawati Purwaningsih,University of Indonesia,Alcoholism and Thiamine Deficiency; Drug-Induced Hepatotoxicity and Protection; Biochemical effects in animals,Centella; Malondialdehyde; Hypoxia,Yes,https://openalex.org/W2044496940,https://openalex.org/W2044496940,False,,high,"The research paper title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The topic appears to be related to the hepatoprotective effects of certain plants on rat livers against hypoxia, which falls outside the scope of AI-related ethical concerns.",True,,7Fr4
https://openalex.org/W4390621890,The Artificial Intelligence as a One-Stop Point for Dealing with Online Human Trafficking Scams in Indonesia,https://doi.org/10.53955/jsderi.v1i3.18,2023,2023-09-29,article,3,True,Journal of Sustainable Development and Regulatory Issues (JSDERI),Anindita Kusumowijoyo,Anindita Kusumowijoyo; Anjani Marta; Kimberly Natali Boasrifa,University of Indonesia,Sex work and related issues; Indonesian Legal and Regulatory Studies; Legal and Social Justice Studies,Organised crime,Yes,https://openalex.org/W4390621890,https://openalex.org/W4390621890,True,"AI Ethics, AI Bias",High,"The paper's title explicitly mentions 'AI' and 'Online Human Trafficking Scams in Indonesia'. Human trafficking is an ethically charged issue with significant societal impact, and the application of AI in this context inherently raises ethical considerations. Furthermore, dealing with scams often involves identifying patterns and potentially discriminatory aspects in data, thus touching upon AI Bias. The abstract is too brief to provide further detail, but the title alone is sufficient to infer ethical and bias discussions.",True,,FM-M
https://openalex.org/W4306844779,Intelligent Digital Banking Technology and Architecture,https://doi.org/10.3991/ijim.v16i19.30993,2022,2022-10-19,article,18,True,International Journal of Interactive Mobile Technologies (iJIM),Elisa Indriasari,Elisa Indriasari; Harjanto Prabowo; Ford Lumban Gaol; Betty Purwandari,Binus University; University of Indonesia,Blockchain Technology Applications and Security,Emerging Technologies,Yes,https://openalex.org/W4306844779,https://openalex.org/W4306844779,False,,Low,"The title and abstract suggest a focus on the technical aspects and architecture of digital banking technology, rather than ethical implications, hallucinations, or bias within AI.",True,,yqEo
https://openalex.org/W4303182644,City of Tomorrow: The New Capital City of Indonesia,https://doi.org/10.14716/ijtech.v13i4.6011,2022,2022-10-04,article,15,True,International Journal of Technology,Mohammed Ali Berawi,Mohammed Ali Berawi,University of Indonesia,Economic Growth and Fiscal Policies,Capital city; Capital (architecture),Yes,https://openalex.org/W4303182644,https://openalex.org/W4303182644,False,,low,"The title and abstract 'City of Tomorrow: The New Capital City of Indonesia' and 'Yes' respectively do not provide enough information to determine if the paper discusses AI Ethics, AI Hallucination, or AI Bias. Without further content, it's impossible to assess ethical implications.",True,,uikY
https://openalex.org/W2911655147,Geometric Facial Components Feature Extraction for Facial Expression Recognition,https://doi.org/10.1109/icacsis.2018.8618248,2018,2018-10-01,article,15,False,,Dewi Yanti Liliana,Dewi Yanti Liliana; M. Rahmat Widyanto; T. Basaruddin,University of Indonesia,Face recognition and analysis; Emotion and Mood Recognition; Face and Expression Recognition,Robustness; Three-dimensional face recognition; Face hallucination; Feature (linguistics); Active appearance model,Yes,https://openalex.org/W2911655147,https://openalex.org/W2911655147,False,,Low,"The title and abstract suggest a technical focus on feature extraction for facial expression recognition. There is no indication of discussion related to AI Ethics, AI Hallucination, or AI Bias. The abstract being 'Yes' is not informative enough to infer ethical considerations.",True,,4WFQ
https://openalex.org/W3199840547,Critical Success Factors for Implementation of Internet of Things (IoT) in Automotive Companies: A Literature Review,https://doi.org/10.46254/an11.20210881,2021,2021-03-07,review,5,True,,Inaki Maulida Hakim,Inaki Maulida Hakim; Moses Laksono Singgih; I Ketut Gunarta,Sepuluh Nopember Institute of Technology; University of Indonesia,Digital Transformation in Industry; IoT and Edge/Fog Computing; Internet of Things and AI,,Yes,https://openalex.org/W3199840547,https://openalex.org/W3199840547,False,,Low,"The title and abstract indicate the paper focuses on the implementation of the Internet of Things (IoT) in the automotive industry, specifically its critical success factors. There is no mention or indication that the paper delves into AI Ethics, AI Hallucination, or AI Bias. The research appears to be centered on business and technology implementation rather than the ethical implications of AI.",True,,YdtI
https://openalex.org/W4393941344,Analyst’s Perception on the Use of AI-based Tools in the Software Development Life Cycle,https://doi.org/10.21609/jsi.v20i1.1399,2024,2024-04-04,article,1,True,Jurnal Sistem Informasi,Rafi Giffari,Rafi Giffari; M. Mushlih Ridho; Dana Indra Sensuse; Deden Sumirat Hidayat; Erisva Hakiki Purwaningsih,"National Research and Innovation Agency; National Research, Development and Innovation Office; University of Indonesia",Impact of AI and Big Data on Business and Society,,Yes,https://openalex.org/W4393941344,https://openalex.org/W4393941344,False,,Low,"The title and abstract suggest a focus on the practical application and perception of AI tools within the software development lifecycle. There is no indication of discussions related to AI ethics, hallucination, or bias. The topic appears to be more about user perception and integration rather than the ethical implications or potential pitfalls of AI.",True,,07MI
https://openalex.org/W3104824419,Anisotropic pressure and hyperons in neutron stars,https://doi.org/10.1142/s021830131550007x,2015,2015-01-01,article,17,True,International Journal of Modern Physics E,A. Sulaksono,A. Sulaksono,University of Indonesia,Pulsars and Gravitational Waves Research; High-pressure geophysics and materials; Gamma-ray bursts and supernovae,,Yes,https://openalex.org/W3104824419,https://openalex.org/W3104824419,False,,low,"The title and abstract, which simply states 'Yes', do not provide any information related to AI ethics, AI hallucination, or AI bias. The topic 'Anisotropic pressure and hyperons in neutron stars' is related to astrophysics and nuclear physics, not AI ethics. Therefore, it is highly unlikely that this paper discusses any of the requested AI topics.",True,,7Fr4
https://openalex.org/W4399895443,Roadmap Analysis of Artificial Intelligence Engineering Method,https://doi.org/10.18280/ria.380305,2024,2024-06-21,article,1,True,Revue d intelligence artificielle,Sandfreni Sandfreni,Sandfreni Sandfreni; Eko K. Budiardjo,Universitas Esa Unggul; University of Indonesia,E-commerce and Technology Innovations,,Yes,https://openalex.org/W4399895443,https://openalex.org/W4399895443,False,,Low,"The provided title and abstract are too generic to determine if the paper discusses AI Ethics, AI Hallucination, or AI Bias. It appears to be focused on AI engineering methodologies, which may not inherently involve ethical considerations, hallucinations, or bias unless explicitly stated.",True,,YdtI
https://openalex.org/W4409972590,The Efficacy of Artificial Intelligence in Predicting Mortality Rate and Cardiogenic Shock in Acute Coronary Syndrome Patients,https://doi.org/10.1016/j.ijcrp.2025.200407,2025,2025-04-30,review,3,True,International Journal of Cardiology Cardiovascular Risk and Prevention,Lies Dina Liastuti,Lies Dina Liastuti; Syafarrani Arma Bahirah; Haifa Mayang Lestari; Yosilia Nursakina,Pembuluh Darah Harapan Kita; University of Indonesia,Cardiac Health and Mental Health; Acute Myocardial Infarction Research; Cardiac Imaging and Diagnostics,,Yes,https://openalex.org/W4409972590,https://openalex.org/W4409972590,False,,High,"The paper's title and abstract indicate a focus on the application of AI for medical prediction (mortality rate and cardiogenic shock) in patients with acute coronary syndrome. There is no mention or indication that the research delves into AI ethics, hallucination, or bias. The research appears to be a technical application of AI in a healthcare context.",True,,FM-M
https://openalex.org/W2794384053,The Fourth Industrial Revolution: Managing Technology Development for Competitiveness,https://doi.org/10.14716/ijtech.v9i1.1504,2018,2018-01-26,article,25,True,International Journal of Technology,Mohammed Ali Berawi,Mohammed Ali Berawi,University of Indonesia,Economic and Technological Innovation; Economic Development and Digital Transformation,Industrial Revolution; Technology Development,Yes,https://openalex.org/W2794384053,https://openalex.org/W2794384053,False,,low,"The title and abstract suggest a broad overview of technology development and its impact on competitiveness, likely within the scope of the Fourth Industrial Revolution. There is no explicit mention or strong implication of AI ethics, hallucination, or bias. The paper seems to focus on management and competitiveness aspects rather than the ethical or problematic dimensions of AI.",True,,yqEo
https://openalex.org/W4293093017,Machine learning model for green building design prediction,https://doi.org/10.11591/ijai.v11.i4.pp1525-1534,2022,2022-08-25,article,7,True,IAES International Journal of Artificial Intelligence,Mustika Sari,Mustika Sari; Mohammed Ali Berawi; Teuku Yuri M. Zagloel; Rizka Wulan Triadji,University of Indonesia,Sustainable Building Design and Assessment,Green Building; Sustainable Design,Yes,https://openalex.org/W4293093017,https://openalex.org/W4293093017,False,,Low,"The paper title and abstract suggest a focus on applying machine learning to green building design prediction. There is no indication that the paper substantively discusses AI ethics, hallucination, or bias. The abstract is too brief to confirm any of these topics are discussed.",True,,uikY
https://openalex.org/W4400929000,Making AI Work for Government: Critical Success Factor Analysis Using R-SWARA,https://doi.org/10.29207/resti.v8i3.5813,2024,2024-06-28,article,2,True,Jurnal RESTI (Rekayasa Sistem dan Teknologi Informasi),Bramanti Brillianto,Bramanti Brillianto; Yova Ruldeviyani; Darmawan Sidiq,University of Indonesia,Big Data and Business Intelligence; Impact of AI and Big Data on Business and Society,,Yes,https://openalex.org/W4400929000,https://openalex.org/W4400929000,False,,Low,"The title and abstract suggest a focus on practical implementation and critical success factors for AI in government, using a specific method (R-SWARA). There is no indication of a discussion on AI ethics, hallucination, or bias, which are the topics of interest.",True,,4WFQ
https://openalex.org/W4316664871,The Renaissance of Male Infertility Management in the Golden Age of Andrology,https://doi.org/10.5534/wjmh.220213,2023,2023-01-01,review,45,True,The World Journal of Men s Health,Aldo E. Calogero,Aldo E. Calogero; Rossella Cannarella; Ashok Agarwal; Taha Abo-Almagd Abdel-Meguid Hamoda; Amarnath Rambhatla; Ramadan Saleh; Florence Boitrelle; Imad Ziouziou; Tuncay Toprak; Murat Gül; Tomer Avidor‐Reiss; Parviz K. Kavoussi; Eric Chung; Ponco Birowo; Ramy Abou Ghayda; Edmund Ko; Giovanni M. Colpi; Fotios Dimitriadis; Giorgio Ivan Russo; Marlon Martínez; Gökhan Çalık; Hussein Kandil; Gianmaria Salvio; Taymour Mostafa; Haocheng Lin; Hyun Jun Park; Nazim Gherabi; Nguyen Ho Vinh Phuoc; Quang Nguyen; Ricky Adriansjah; Sandro La Vignera; S. Mičić; Damayanthi Durairajanayagam; Ege Can Şerefoğlu; Vilvapathy Senguttuvan Karthikeyan; Priyank Kothari; Widi Atmoko; Rupin Shah,"Apollo Hospitals; Aristotle University of Thessaloniki; Biologie de la Reproduction, Environnement, Epigénétique et Développement; Biruni University; Cairo University; Case Western Reserve University; Centre Hospitalier Intercommunal de Poissy; Cleveland Clinic; Dr. Hasan Sadikin General Hospital; Fatih Sultan Mehmet Eğitim Ve Araştırma Hastanesi; Henry Ford Health System; IVI Middle East Fertility Clinic; Institut National de Recherche pour l'Agriculture, l'Alimentation et l'Environnement; Istanbul Medipol University; King Abdulaziz University; Lilavati Hospital & Research Centre; Loma Linda University; Marche Polytechnic University; Minia University; Padjadjaran University; Peking University; Peking University Third Hospital; Princess Alexandra Hospital; Pusan National University; Pusan National University Hospital; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; Sağlık Bilimleri Üniversitesi; Selçuk University; Sohag University; Texas Fertility Center; The Egyptian IVF-ET Center; The University of Queensland; Universiti Teknologi MARA; University Hospitals of Cleveland; University of Algiers 3; University of Catania; University of Indonesia; University of Santo Tomas Hospital; University of Toledo; Université Ibn Zohr; Université Paris-Saclay; Université de Versailles Saint-Quentin-en-Yvelines; Viet Duc Hospital; Vietnam National University, Hanoi",Sperm and Testicular Function; Reproductive Health and Technologies; Reproductive Biology and Fertility,,Yes,https://openalex.org/W4316664871,https://openalex.org/W4316664871,False,,Low,"The title and abstract provided do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The topic appears to be related to male infertility management and andrology.",True,,07MI
https://openalex.org/W4387131509,ARTIFICIAL INTELLEGENCE IN NURSING: A LITERATURE REVIEW,https://doi.org/10.31000/jkft.v6i2.5614,2021,2021-12-31,review,4,True,Jurnal JKFT,Alpan Habibi,Alpan Habibi; Rr Tutik Sri Haryati,University of Indonesia,Public Health and Nutrition; Artificial Intelligence in Healthcare and Education; Healthcare Quality and Satisfaction,,Yes,https://openalex.org/W4387131509,https://openalex.org/W4387131509,False,,low,"The provided title and abstract are too general. While AI in nursing could have ethical implications, there's no explicit mention of AI Ethics, AI Hallucination, or AI Bias in the given information. The abstract simply states 'Yes', which is not informative. Therefore, it cannot be confirmed that the paper substantially discusses the requested topics.",True,,uikY
https://openalex.org/W4400694615,Digital Banking Transformation AI Enhances Efficiency And Customer Experience Seminar Perspective Industry,https://doi.org/10.32509/wacana.v23i1.4130,2024,2024-06-30,article,1,True,WACANA Jurnal Ilmiah Ilmu Komunikasi,Dede Arisko Agustiawan,Dede Arisko Agustiawan,University of Indonesia,"FinTech, Crowdfunding, Digital Finance; Impact of AI and Big Data on Business and Society",Banking industry; Customer Experience,Yes,https://openalex.org/W4400694615,https://openalex.org/W4400694615,False,,High,"The paper's title and abstract suggest a focus on the application of AI in digital banking to improve efficiency and customer experience. There is no indication of a discussion on AI ethics, hallucination, or bias.",True,,YdtI
https://openalex.org/W4400227870,Artificial intelligence applications and their impact on the qualitative characteristics of data: evidence from commercial banks,https://doi.org/10.1049/icp.2024.0465,2024,2024-01-26,article,3,False,IET conference proceedings.,Bintang Annisa Bagustari,Bintang Annisa Bagustari; Abdul Razzak Alshehadeh; Haneen A. Al-Khawaja; Nader Mohammad Aljawarneh; Salah Abdalrazak Alshehade,Al-Zaytoonah University of Jordan; Amman Arab University; Jadara University; Mahsa University; University of Indonesia,Insurance and Financial Risk Management; Impact of AI and Big Data on Business and Society; Islamic Finance and Banking Studies,,No,https://openalex.org/W4400227870,https://openalex.org/W4400227870,False,,low,"The title and abstract indicate a focus on the application of AI in commercial banks and its effect on data quality. There is no mention of AI ethics, hallucination, or bias. The research appears to be focused on the technical or practical impact of AI on data characteristics within a specific industry, rather than the ethical implications or potential negative consequences related to AI itself.",True,,4WFQ
https://openalex.org/W2963710754,Towards Practical Tabled Abduction Usable in Decision Making,https://doi.org/10.3233/978-1-61499-264-6-429,2013,2013-01-01,book-chapter,8,False,Frontiers in artificial intelligence and applications,Ari Saptawijaya,Ari Saptawijaya; Luı́s Moniz Pereira,University of Indonesia,Business Process Modeling and Analysis; Advanced Database Systems and Queries; Semantic Web and Ontologies,USable,Yes,https://openalex.org/W2963710754,https://openalex.org/W2963710754,False,,Low,"The provided title and abstract do not contain any keywords or descriptions that directly relate to AI Ethics, AI Hallucination, or AI Bias. The topic appears to be a technical exploration of 'tabled abduction' for decision-making, which falls under general AI research without explicit ethical considerations mentioned.",True,,yqEo
https://openalex.org/W4214641236,Performance Analysis of YOLOv4 and SSD Mobilenet V2 for Foreign Object Debris (FOD) Detection at Airport Runway Using Custom Dataset,https://doi.org/10.1109/qir54354.2021.9716186,2021,2021-10-13,article,6,False,,Muhammad Reza Fairuzi,Muhammad Reza Fairuzi; Fitri Yuli Zulkifli,University of Indonesia,Advanced Neural Network Applications; Vehicle License Plate Recognition; Computer Science and Engineering,Takeoff; Takeoff and landing; Component (thermodynamics),Yes,https://openalex.org/W4214641236,https://openalex.org/W4214641236,False,,High,"The paper title and abstract indicate a focus on the technical performance analysis of specific object detection models (YOLOv4 and SSD Mobilenet V2) for a practical application (FOD detection at airport runways). There is no mention or indication of AI ethics, hallucination, or bias as central themes or substantial discussion points. The research appears to be primarily concerned with technical implementation and performance evaluation rather than the ethical implications or potential harms of the AI system.",True,,7Fr4
https://openalex.org/W3093260109,Artificial intelligence for smart electric vehicle braking system,,2020,2020-01-01,article,1,False,Mechanical Engineering Research,Sonki Prasetya,Sonki Prasetya; Hasvienda M. Ridlwan; Hendri Dwi Saptioratri Budiono; Ario Sunar Bhaskoro; Agung Shamsuddin; Danardono Agus Sumarsono; Mohammad Adhitya,Jakarta State Polytechnic; University of Indonesia,Autonomous Vehicle Technology and Safety; Electric Vehicles and Infrastructure; Industrial Automation and Control Systems,,No,https://openalex.org/W3093260109,https://openalex.org/W3093260109,False,,low,"The title 'Artificial intelligence for smart electric vehicle braking system' and the lack of an abstract suggest the paper is likely focused on the technical application of AI in a specific domain (automotive braking systems). It does not inherently imply a discussion of AI ethics, hallucination, or bias. Without further information, it's presumed to be a technical or engineering paper.",True,,FM-M
https://openalex.org/W3175957344,Research Review on Big Data Usage for Learning Analytics and Educational Data Mining: A Way Forward to Develop an Intelligent Automation System,https://doi.org/10.1088/1742-6596/1898/1/012044,2021,2021-06-01,article,26,True,Journal of Physics Conference Series,Ariana Yunita,Ariana Yunita; Harry Budi Santoso; Zainal A. Hasibuan,Pertamina (Indonesia); Universitas Dian Nuswantoro; Universitas Pertamina; University of Indonesia,Online Learning and Analytics; Artificial Intelligence in Healthcare; Software System Performance and Reliability,Learning Analytics; Profiling (computer programming); Educational Data Mining; Data Analysis; Business Intelligence; Software analytics,Yes,https://openalex.org/W3175957344,https://openalex.org/W3175957344,False,,Low,"The paper's title and abstract suggest a focus on the application of big data for learning analytics and educational data mining to develop intelligent automation systems. While these areas can have ethical implications, the provided information does not indicate a substantial discussion of AI ethics, hallucination, or bias. The abstract is too brief to confirm the presence of these topics. Therefore, it is classified as not discussing the specified ethical topics.",True,,07MI
https://openalex.org/W3026307950,The Role of Digital Technologies In Shaping Sustainable and Smarter Cities,https://doi.org/10.32783/csid-jid.v3i1.125,2020,2020-05-21,article,4,True,CSID Journal of Infrastructure Development,Mohammed Ali Berawi,Mohammed Ali Berawi; Perdana Miraj; Mustika Sari,University of Indonesia,Smart Cities and Technologies,Smart City; Digital Revolution,Yes,https://openalex.org/W3026307950,https://openalex.org/W3026307950,False,,Low,"The provided title and abstract do not contain enough information to determine if the paper discusses AI Ethics, AI Hallucination, or AI Bias. The topic appears to be focused on the application of digital technologies in urban development, which may or may not involve the specific AI ethical concerns requested.",True,,07MI
https://openalex.org/W3045055719,An empirical study of knowledge mapping implementation in Indonesian organizational context,https://doi.org/10.1108/vjikms-11-2019-0170,2020,2020-07-24,article,4,False,VINE Journal of Information and Knowledge Management Systems,Shidiq Al Hakim,Shidiq Al Hakim; Dana Indra Sensuse; Indra Budi; Muhammad Mishbah Winarni; Uus Khusni,Indonesian Institute of Sciences; University of Indonesia,Big Data and Business Intelligence; Knowledge Management and Sharing,Knowledge Acquisition,Yes,https://openalex.org/W3045055719,https://openalex.org/W3045055719,False,,low,"The title and abstract do not indicate any discussion related to AI ethics, AI hallucination, or AI bias. The paper appears to be focused on knowledge mapping implementation in an organizational context, which is a general AI application topic without specific ethical considerations mentioned.",True,,4WFQ
https://openalex.org/W2094781365,The Apoptotic Paradox in Retinoblastoma,https://doi.org/10.1111/j.1749-6632.2009.04719.x,2009,2009-08-01,article,12,False,Annals of the New York Academy of Sciences,Rita S. Sitorus,Rita S. Sitorus; Saukani Gumay; Paul van der Valk,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia; Vrije Universiteit Amsterdam,Ocular Oncology and Treatments; Cancer-related Molecular Pathways; Cell death mechanisms and regulation,Retinoblastoma; Mitotic index; Retinoblastoma protein,Yes,https://openalex.org/W2094781365,https://openalex.org/W2094781365,False,,low,"The title and abstract suggest the paper is about a specific biological process (apoptosis) in a type of cancer (retinoblastoma) and does not appear to discuss AI ethics, AI hallucination, or AI bias.",True,,uikY
https://openalex.org/W3035053862,Implementation of artificial neural networks for very short range weather prediction,https://doi.org/10.1088/1742-6596/1528/1/012039,2020,2020-04-01,article,2,True,Journal of Physics Conference Series,G B Wanugroho,G B Wanugroho; Martarizal; R M Putra,"Meteorological, Climatological, And Geophysical Agency; University of Indonesia",Data Mining and Machine Learning Applications,Model output statistics; Feedforward neural network; Weather prediction; Weather station; Feed forward,Yes,https://openalex.org/W3035053862,https://openalex.org/W3035053862,False,,High,"The paper title and abstract clearly indicate that the research is focused on the technical implementation and application of artificial neural networks for weather prediction. There is no mention or implication of AI ethics, hallucination, or bias in the provided information.",True,,YdtI
https://openalex.org/W2997531227,Analysis of Information Technology Support for Business Models Based on The Blue Ocean Strategy in Indonesian Organization,https://doi.org/10.1109/ic2ie47452.2019.8940897,2019,2019-09-01,article,5,False,,Wahyu Aditya,Wahyu Aditya; Fanni Saeful Ikhwan; Nym Adi Pradnyana; Maria Sherly; Budi Eko Prasetyo; Muhammad Nazri; Muhammad Rifki Shihab; Benny Ranti; Achmad Nizar Hidayanto,University of Indonesia,Big Data and Business Intelligence; Information Retrieval and Data Mining; Digital Platforms and Economics,Business Intelligence; Feature (linguistics),Yes,https://openalex.org/W2997531227,https://openalex.org/W2997531227,False,,High,"The title and abstract do not indicate any discussion of AI ethics, AI hallucination, or AI bias. The research appears to focus on the application of information technology to business models based on the Blue Ocean Strategy within Indonesian organizations, which is a general business and technology topic.",True,,yqEo
https://openalex.org/W4313288120,Detecting Left Heart Failure in Echocardiography through Machine Learning: A Systematic Review,https://doi.org/10.31083/j.rcm2312402,2022,2022-12-12,review,3,True,Reviews in Cardiovascular Medicine,Lies Dina Liastuti,Lies Dina Liastuti; Bambang Budi Siswanto; Renan Sukmawan; Wisnu Jatmiko; Yosilia Nursakina; Rindayu Yusticia Indira Putri; Grafika Jati; Aqsha Azhary Nur,Imperial College London; Johns Hopkins University; National Brain Centre; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Cardiovascular Function and Risk Factors; COVID-19 diagnosis using AI; Phonocardiography and Auscultation Techniques,,Yes,https://openalex.org/W4313288120,https://openalex.org/W4313288120,False,,High,"The paper focuses on applying machine learning to detect a medical condition. There is no discussion of AI ethics, hallucination, or bias. The abstract is too brief to infer any ethical considerations related to AI.",True,,7Fr4
https://openalex.org/W4386498971,"Analysing the current status, hotspots, and future trends of technology management: Using the WoS and scopus database",https://doi.org/10.1016/j.heliyon.2023.e19922,2023,2023-09-01,review,28,True,Heliyon,Yubo Shi,Yubo Shi; T. Ramayah; Luo Hongmei; Yifan Zhang; Wenhui Wang,Chandigarh University; Daffodil International University; Guizhou University; National University of Malaysia; Sunway University; Universiti Malaysia Sarawak; Universiti Sains Malaysia; University of Indonesia; University of Technology Malaysia,Technology Assessment and Management; Innovation and Knowledge Management; Innovation Policy and R&D,Scope (computer science); Web of science,Yes,https://openalex.org/W4386498971,https://openalex.org/W4386498971,False,,Low,"The title and abstract suggest a bibliometric analysis of technology management research. There is no indication that the paper delves into AI ethics, AI hallucination, or AI bias specifically. It appears to be a general overview of the field of technology management rather than a focused discussion on AI's ethical dimensions.",True,,FM-M
https://openalex.org/W4400787861,AI Adoption Determinants and Its Impacts on HRM Effectiveness within MES in Tanzania,https://doi.org/10.4236/ojbm.2024.124131,2024,2024-01-01,article,2,True,Open Journal of Business and Management,Peace Faustine,Peace Faustine; Riani Rachmawati,University of Indonesia,AI and HR Technologies; AI in Service Interactions; Technology Adoption and User Behaviour,,Yes,https://openalex.org/W4400787861,https://openalex.org/W4400787861,False,,Low,"The title and abstract suggest the paper focuses on the adoption of AI and its impact on HRM effectiveness in Tanzania. There is no indication that it delves into AI ethics, hallucination, or bias. The abstract is too brief to provide further detail.",True,,YdtI
https://openalex.org/W4306742355,Accelerating Innovation in The Industrial Revolution 4.0 Era for a Sustainable Future,https://doi.org/10.14716/ijtech.v13i5.6033,2022,2022-10-19,article,4,True,International Journal of Technology,Isti Surjandari,Isti Surjandari; Teuku Yuri M. Zagloel; Ruki Harwahyu; Muhamad Asvial; Muhammad Suryanegara; Eny Kusrini; Sutrasno Kartohardjono; Muhamad Sahlan; Nandy Putra; Muhammad Arif Budiyanto,University of Indonesia,Digital Transformation in Industry,Industrial Revolution,Yes,https://openalex.org/W4306742355,https://openalex.org/W4306742355,False,,Low,"The title and abstract do not suggest any discussion of AI Ethics, AI Hallucination, or AI Bias. The focus appears to be on innovation and sustainability within the context of Industry 4.0, which is a broad topic that may involve AI but doesn't inherently focus on the specified ethical or problematic aspects of AI.",True,,yqEo
https://openalex.org/W2953711742,Cutting Edge of Reproductive Medicine,https://doi.org/10.1142/s2661318219300071,2019,2019-06-01,article,3,True,Fertility & Reproduction,Budi Wiweko,Budi Wiweko,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Reproductive Health and Technologies; Reproductive Biology and Fertility; Assisted Reproductive Technology and Twin Pregnancy,Assisted Reproductive Technology,Yes,https://openalex.org/W2953711742,https://openalex.org/W2953711742,False,,low,"The provided title 'Cutting Edge of Reproductive Medicine' and abstract 'Yes' do not contain any information related to AI Ethics, AI Hallucination, or AI Bias. Therefore, it cannot be determined if the paper discusses these topics.",True,,4WFQ
https://openalex.org/W4297258256,Learning Intelligent for Effective Sonography (LIFES) Model for Rapid Diagnosis of Heart Failure in Echocardiography.,,2022,2022-07-01,article,5,False,DOAJ (DOAJ: Directory of Open Access Journals),Lies Dina Liastuti,Lies Dina Liastuti; Bambang Budi Siswanto; Renan Sukmawan; Wisnu Jatmiko; Idrus Alwi; Budi Wiweko; Aria Kekalih; Yosilia Nursakina; Rindayu Yusticia Indira Putri; Grafika Jati; Mgs M Luthfi Ramadhan; Ericko Govardi; Aqsha Azhary Nur,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Ultrasound in Clinical Applications; Radiomics and Machine Learning in Medical Imaging,Gold standard (test),Yes,https://openalex.org/W4297258256,https://openalex.org/W4297258256,False,,low,"The paper title and abstract suggest a focus on developing an AI model for medical diagnosis (heart failure in echocardiography). There is no mention or implication of AI ethics, hallucination, or bias within the provided information. The research appears to be primarily technical and application-focused.",True,,7Fr4
https://openalex.org/W2625172666,Pregnant and Breastfeeding Women: Drinking for Two?,https://doi.org/10.1159/000462998,2017,2017-01-01,article,15,True,Annals of Nutrition and Metabolism,Saptawati Bardosono,Saptawati Bardosono; Clémentine Morin; Isabelle Guelinckx; Rizki Pohan,Danone (France); Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,"Nutritional Studies and Diet; Obesity, Physical Activity, Diet; Birth, Development, and Health",Fluid intake; Water intake; Cross-sectional study,Yes,https://openalex.org/W2625172666,https://openalex.org/W2625172666,False,,Low,"The provided title and abstract are insufficient to determine if the research paper discusses AI ethics, AI hallucination, or AI bias. The title 'Pregnant and Breastfeeding Women: Drinking for Two?' and the abstract 'Yes' do not contain keywords or concepts related to artificial intelligence or its ethical implications. Therefore, it is not possible to classify this paper under the requested categories with any reasonable confidence.",True,,07MI
https://openalex.org/W3046092065,"Integrated analysis of spectral-decomposition, AI inversion and RMS amplitude attribute for determining sandstone reservoir distribution: A case study of ‘X’ field in Central Sumatera Basin",https://doi.org/10.1088/1755-1315/538/1/012055,2020,2020-07-01,article,2,True,IOP Conference Series Earth and Environmental Science,Suwondo Suwondo,Suwondo Suwondo; Abdul Haris; Agus Riyanto; Joko Wiyono,University of Indonesia,Seismic Imaging and Inversion Techniques; Hydrocarbon exploration and reservoir analysis; Geological and Geophysical Studies,Anomaly (physics),Yes,https://openalex.org/W3046092065,https://openalex.org/W3046092065,False,,High,"The paper's title and abstract indicate a focus on applying AI techniques (AI inversion, RMS amplitude attribute) for geological reservoir analysis (sandstone reservoir distribution). There is no mention or implication of ethical considerations, AI hallucination, or AI bias within the scope of this research.",True,,uikY
