openalex_id,title,doi,publication_year,publication_date,type,cited_by_count,is_open_access,primary_location_source,first_author,all_authors,institutions,topics,keywords,abstract_inverted_index,url
https://openalex.org/W2734397951,Delineating chalk sand distribution of Ekofisk formation using probabilistic neural network (PNN) and stepwise regression (SWR): Case study Danish North Sea field,https://doi.org/10.1063/1.4991274,2017,2017-01-01,article,4,True,AIP conference proceedings,Abdul Haris,Abdul Haris; Muhammad Nafian; Agus Riyanto,University of Indonesia,Drilling and Well Engineering; Seismic Imaging and Inversion Techniques; Hydraulic Fracturing and Reservoir Analysis,Geology; Seismic attribute; Probabilistic neural network; Artificial neural network; Seismic inversion; Probabilistic logic; Weighting; Linear regression; Transformation (genetics); Seismology; Data mining; Pattern recognition (psychology); Computer science; Artificial intelligence; Statistics; Mathematics; Acoustics; Geometry,Yes,https://openalex.org/W2734397951
https://openalex.org/W4415820066,"Harnessing artificial intelligence for census in Nigeria: Advancing accuracy, efficiency, and governance outcomes",https://doi.org/10.55942/pssj.v5i11.662,2025,2025-11-03,article,0,True,Priviet Social Sciences Journal,Ibrahim Sani,Ibrahim Sani; Muhammad Dimyati; Aliyu Umar,Sa'adatu Rimi College of Education; University of Indonesia,,,Yes,https://openalex.org/W4415820066
https://openalex.org/W4405880545,The Use of Advanced Technology (Artificial Intelligence &amp; Machine Learning) To Prevent the Funding of Terrorism in Indonesia,https://doi.org/10.55324/enrichment.v2i9.231,2024,2024-12-26,article,0,True,Enrichment Journal of Multidisciplinary Research and Development,Rafi Wisesa,Rafi Wisesa; Sapto Priyanto; Muhamad Syauqillah; Athor Subroto,University of Indonesia,"Terrorism, Counterterrorism, and Political Violence; HIV, Drug Use, Sexual Risk; Crime, Illicit Activities, and Governance",Terrorism; Leverage (statistics); Agency (philosophy); Business; Non profit; Finance; Transaction cost; Database transaction; Public relations; Computer security; Computer science; Political science; Artificial intelligence,Yes,https://openalex.org/W4405880545
https://openalex.org/W2897339752,PEMISAHAN LITOLOGI DAN FLUIDA DENGAN MENGGUNAKAN POISSON IMPEDANCE (Distinguishing Lithology and Fluid Using Poisson Impedance),,2017,2017-01-01,article,2,True,Lembaran Publikasi Minyak dan Gas Bumi,Humbang Purba,Humbang Purba; Bagus Dwi Prasetyo; Ricky Andrian Tampubolon; Pradityo Riyadi; Shidqi Anugrah Diria; Argya H Basundara,University of Indonesia,Geological and Geophysical Studies; Hydrocarbon exploration and reservoir analysis; Geophysical and Geoelectrical Methods,Physics; Poisson distribution; Analytical Chemistry (journal); Mathematics; Statistics; Chemistry; Chromatography,Yes,https://openalex.org/W2897339752
https://openalex.org/W4403853413,Selection of Artificial Intelligence Technology For Digitalization of Order Fulfillment on Drug Factory Using Multi Criteria Decision Making,https://doi.org/10.24857/rgsa.v18n10-320,2024,2024-10-29,article,0,True,Revista de Gestão Social e Ambiental,Irzhafarina Aldayondri,Irzhafarina Aldayondri; M. Dachyar,University of Indonesia,Big Data and Business Intelligence; Management and Optimization Techniques; Quality and Supply Management,Factory (object-oriented programming); Selection (genetic algorithm); Computer science; Artificial intelligence; Order (exchange); Manufacturing engineering; Operations research; Management science; Engineering; Machine learning; Biochemical engineering; Business,Yes,https://openalex.org/W4403853413
https://openalex.org/W4404218984,099. Artificial Intelligence and Machine Learning in Trauma Outcome Prediction: A Literature Review,https://doi.org/10.24843/jbn.2024.v08.is02.p099,2024,2024-11-04,review,0,True,JBN (Jurnal Bedah Nasional),Ivan Hisar Marolop Sihombing,Ivan Hisar Marolop Sihombing; Sonar Soni Panigoro,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Trauma and Emergency Care Studies; Hip and Femur Fractures,Outcome (game theory); Artificial intelligence; Computer science; Machine learning; Mathematics,Yes,https://openalex.org/W4404218984
https://openalex.org/W1535008154,Analisis Fenomenologi Tantang Pengalaman Perawat Dalam Memberikan Asuhan Keperawatan Pada Pasien dengan Avian Influenza,https://doi.org/10.7454/jki.v12i1.192,2008,2008-03-24,article,3,True,Jurnal Keperawatan Indonesia,Sri Yona,Sri Yona; Astuti Yuni Nursasi,University of Indonesia,Vaccine Coverage and Hesitancy; Influenza Virus Research Studies; COVID-19 Prevention and Impact,Nursing; Medicine; Feeling; Psychology; Social psychology,Yes,https://openalex.org/W1535008154
https://openalex.org/W4389204163,Convolutional Neural Network for Earthquake Ground Motion Prediction Model in Earthquake Early Warning System in West Java,https://doi.org/10.29303/jppipa.v9i11.3514,2023,2023-11-25,article,1,True,Jurnal Penelitian Pendidikan IPA,Melki Adi Kurniawan,Melki Adi Kurniawan; Sastra Kusuma Wijaya; Nuraini Rahma Hanifa,"Meteorological, Climatological, And Geophysical Agency; National Research and Innovation Agency; National Research, Development and Innovation Office; University of Indonesia",Seismology and Earthquake Studies,Earthquake warning system; Seismology; Warning system; Epicenter; Seismogram; Computer science; Geology; Earthquake casualty estimation; Earthquake prediction; Earthquake scenario; Seismic hazard; Telecommunications,Yes,https://openalex.org/W4389204163
https://openalex.org/W4390108846,"Impact of Artificial Intelligence on Mammography Interpretation by Breast Radiologists, Non-Breast Radiologists, and Senior Residents",https://doi.org/10.33371/ijoc.v17i4.1100,2023,2023-12-22,article,0,True,Indonesian Journal of Cancer,Sawitri Darmiati,Sawitri Darmiati; Rahmi Afifi; Christy Amanda Billy; Sonar Soni Panigoro; Diani Kartini; Joedo Prihartono,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,AI in cancer detection; Radiomics and Machine Learning in Medical Imaging; Digital Radiography and Breast Imaging,Medicine; Mammography; Breast cancer; Breast imaging; Radiology; Breast screening; Medical physics; Cancer; Internal medicine,Yes,https://openalex.org/W4390108846
https://openalex.org/W4220959997,"Appraisal of Flood Prone Area Management Using Artificial Intelligence Methods in Jakarta Basin, Indonesia",https://doi.org/10.3233/ajw220028,2022,2022-03-18,article,0,False,Asian Journal of Water Environment and Pollution,Tito Latif Indra,Tito Latif Indra; Reinof Razzaqi Yusya; Muhammad Rizqy Septyandy,University of Indonesia,Data Mining and Machine Learning Applications,Flood myth; Geography; Structural basin; Hydrology (agriculture); Water resource management; Physical geography; Environmental science; Cartography; Geology; Geomorphology,Yes,https://openalex.org/W4220959997
https://openalex.org/W4390449943,Tanggung Jawab Perdata dan Prinsip Kehati-Hatian Notaris dalam Penggunaan Artificial Intelligence yang Menimbulkan Kerugian,https://doi.org/10.36418/syntax-literate.v8i12.14455,2023,2023-12-30,article,0,True,Syntax Literate Jurnal Ilmiah Indonesia,Caroline Cynthia,Caroline Cynthia; Disriani Latifah Soroinda,University of Indonesia,Indonesian Legal and Regulatory Studies; Legal and Policy Analysis in Indonesia; Legal and Social Justice Studies,Due diligence; Legal research; Legal liability; Restructuring; Liability; Prudence; Civil code; Artificial intelligence; Political science; Engineering ethics; Law; Engineering; Business; Computer science; Epistemology,Yes,https://openalex.org/W4390449943
https://openalex.org/W2896969571,"Isolation and screening antibacterial activity of actinomycetes from mangrove ecosystem, Pramuka Island, Kepulauan Seribu, Jakarta, Indonesia",https://doi.org/10.1063/1.5064116,2018,2018-01-01,article,7,True,AIP conference proceedings,Qonita Gina Fadhilah,Qonita Gina Fadhilah; Iman Santoso; Yasman Yasman,University of Indonesia,"Microbial Natural Products and Biosynthesis; Enzyme Production and Characterization; Tannin, Tannase and Anticancer Activities",Microbiology; Escherichia coli; Staphylococcus aureus; Antibacterial activity; Agar; Isolation (microbiology); Bacteria; Agar plate; Biology,Yes,https://openalex.org/W2896969571
https://openalex.org/W2897804263,Poisson impedance analysis to identify sweet spot shale gas reservoir in field “X”,https://doi.org/10.1063/1.5062748,2018,2018-01-01,article,2,True,AIP conference proceedings,Rika Anggreini Hutahaean,Rika Anggreini Hutahaean; Mohammad Syamsu Rosid; John Guntoro; Haryo Ajie,Universitas Trisakti; University of Indonesia,Hydrocarbon exploration and reservoir analysis; Seismic Imaging and Inversion Techniques; NMR spectroscopy and applications,Shale gas; Poisson distribution; Petroleum engineering; Oil shale; Natural gas field; Electrical impedance; Sweet spot; Field (mathematics); Geology; Environmental science; Engineering; Mathematics; Electrical engineering; Statistics; Petrology; Natural gas; Waste management; Paleontology,Yes,https://openalex.org/W2897804263
https://openalex.org/W4390954362,Literature Review to Evaluate the Impact of Machine Learning and Artificial Intelligence for Lung Cancer Patient in COVID-19 Pandemic,https://doi.org/10.33379/gtech.v8i1.3891,2024,2024-01-17,article,0,True,Jurnal Teknologi Terapan G-Tech,Selly Anastassia Amellia Kharis,Selly Anastassia Amellia Kharis; Arman Haqqi Anna Zili; Fauzan Ihza Fajar; Agustiani Putri; Melisa Arisanty,Indonesia Open University; State University of Malang; University of Indonesia,COVID-19 diagnosis using AI; COVID-19 and healthcare impacts,Lung cancer; Artificial intelligence; Pandemic; Machine learning; Coronavirus disease 2019 (COVID-19); Cancer; Medicine; Computer science; Pathology; Internal medicine; Disease,Yes,https://openalex.org/W4390954362
https://openalex.org/W3094350478,Klasterisasi Mineral Batuan di Lapangan X berdasarkan Data Spektral menggunakan K-Means Clustering,https://doi.org/10.30865/mib.v4i4.2352,2020,2020-10-20,article,1,True,JURNAL MEDIA INFORMATIKA BUDIDARMA,Sulaiman Abdullah Pane,Sulaiman Abdullah Pane; F M H Sihombing,University of Indonesia,Geological and Geophysical Studies; Geochemistry and Geologic Mapping; Data Mining and Machine Learning Applications,Cluster analysis; Principal component analysis; Geology; Drilling; Artificial intelligence; Mineralogy; Pattern recognition (psychology); Computer science; Engineering,Yes,https://openalex.org/W3094350478
https://openalex.org/W3194394647,Efisiensi Administrasi Pajak sebagai Strategi Peningkatan Kemudahan Berusaha di Indonesia,https://doi.org/10.31685/kek.v5i1.707,2021,2021-08-12,article,1,True,Kajian Ekonomi dan Keuangan,Muhammad Wiryo Susilo,Muhammad Wiryo Susilo,University of Indonesia,SMEs Development and Digital Marketing; Taxation and Compliance Studies; Local Governance and Development,Lagging; Business; Payment; Usability; Investment (military); Tax administration; Administration (probate law); Finance; Public economics; Accounting; Economics; Tax reform; Politics; Computer science,Yes,https://openalex.org/W3194394647
https://openalex.org/W4415616905,Artificial Intelligence in Cancer Oncology Through Comprehensive Bibliometric Mapping of Global Trends Impact and Conceptual Structures,https://doi.org/10.2147/jhl.s550933,2025,2025-10-01,article,0,True,Journal of Healthcare Leadership,Rezzy Eko Caraka,Rezzy Eko Caraka; Khairunnisa Supardi; Soehartati Gondhowiardjo; Vijaya Isnaniawardhani; Prana Ugiana Gio; Rung-Ching Chen; Bens Pardamean,Binus University; Chaoyang University of Technology; Padjadjaran University; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; Telkom University; Universitas Sumatera Utara; University of Indonesia,,,Yes,https://openalex.org/W4415616905
https://openalex.org/W4408276217,Smart Car Damage Assessment Using Enhanced YOLO Algorithm and Image Processing Techniques,https://doi.org/10.3390/info16030211,2025,2025-03-10,article,1,True,Information,Muhammad Remzy Syah Ramazhan,Muhammad Remzy Syah Ramazhan; Alhadi Bustamam; Rinaldi Anwar Buyung,University of Indonesia,Vehicle License Plate Recognition; Advanced Neural Network Applications; Autonomous Vehicle Technology and Safety,Computer science; Image processing; Artificial intelligence; Computer vision; Algorithm; Image (mathematics),Yes,https://openalex.org/W4408276217
https://openalex.org/W4402097866,Researching the factors and benefits in increasing the use of AI color cosmetics,https://doi.org/10.29210/020242985,2024,2024-08-10,article,0,True,JPPI (Jurnal Penelitian Pendidikan Indonesia),Ezni Balqiah,Ezni Balqiah; Ginsi Trianesti,University of Indonesia,Color perception and design,Cosmetics; Skin color; Biochemical engineering; Computer science; Chemistry; Artificial intelligence; Engineering; Organic chemistry,Yes,https://openalex.org/W4402097866
https://openalex.org/W4407895220,Diagnostic accuracy of artificial intelligence models in detecting congenital heart disease in the second-trimester fetus through prenatal cardiac screening: a systematic review and meta-analysis,https://doi.org/10.3389/fcvm.2025.1473544,2025,2025-02-24,review,0,True,Frontiers in Cardiovascular Medicine,Lies Dina Liastuti,Lies Dina Liastuti; Yosilia Nursakina,Imperial College London; National Brain Centre; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Congenital Heart Disease Studies; Coronary Artery Anomalies; Renal and Vascular Pathologies,Medicine; Prenatal diagnosis; Fetal heart; Meta-analysis; Prenatal screening; Fetus; Heart disease; Diagnostic accuracy; Cardiology; Internal medicine; Pregnancy; Biology,Yes,https://openalex.org/W4407895220
https://openalex.org/W2976755423,Blended skill bagi Pustakawan Akademik dalam menghadapi era Revolusi Industri,,2018,2018-01-01,article,2,False,,Kalarensi Naibaho,Kalarensi Naibaho,University of Indonesia,Blockchain Technology in Education and Learning; Educational Methods and Media Use; Education and Character Development,Jargon; Industrial Revolution; Paradigm shift; Information revolution; Information and Communications Technology; Digital Revolution; Competition (biology); Information technology; Big data; Convergence (economics); Business; Computer science; Political science; World Wide Web; Telecommunications; Economic growth; Economics; Law,Yes,https://openalex.org/W2976755423
https://openalex.org/W3137882131,Antiaging effects of Acalypha indica L. extract administration on tumor necrosis factor-α (TNF-α) protein level in major organs of aged Sprague-Dawley rats,https://doi.org/10.1063/5.0048267,2021,2021-01-01,article,1,False,AIP conference proceedings,Reynardi Larope Sutanto,Reynardi Larope Sutanto; Erni Hernawati Purwaningsih; Desak Gede Budi Krisnamurti,University of Indonesia,Medicinal Plants and Neuroprotection; Computational Drug Discovery Methods; Drug-Induced Hepatotoxicity and Protection,Placebo; Medicine; Tumor necrosis factor alpha; Pathogenesis; Kidney; Body weight; Traditional medicine; Physiology; Internal medicine; Pharmacology; Endocrinology; Pathology,Yes,https://openalex.org/W3137882131
https://openalex.org/W4313909291,"Effects of Acalypha indica L. Extract on Inflammatory Response in The Pathogenesis of Nonalcoholic Fatty Liver Disease: An Overview of TLR9, NFκB and TNFα Expression in Hepatocytes and Macrophages of Sprague-Dawley Rats",https://doi.org/10.5530/pj.2022.14.158,2023,2023-01-09,article,1,True,Pharmacognosy Journal,Novianti Supriatna,Novianti Supriatna; Nurjati Chairani Siregar; Erni Hernawati Purwaningsih; Linda Erlina,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Liver Disease Diagnosis and Treatment; Drug-Induced Hepatotoxicity and Protection; Pharmacological Effects of Natural Compounds,Simvastatin; Pharmacology; Chemistry; Fatty liver; Biochemistry; Medicine; Traditional medicine; Internal medicine; Disease,Yes,https://openalex.org/W4313909291
https://openalex.org/W4390280196,Synergizing Sustainability in the Age of AI and Blockchain Technology,https://doi.org/10.1145/3626641.3629027,2023,2023-10-24,article,0,False,,Riri Fitri Sari,Riri Fitri Sari,University of Indonesia,Blockchain Technology Applications and Security; Smart Cities and Technologies,Futures studies; Blockchain; Sustainability; Nexus (standard); Realm; Sustainable development; Emerging technologies; Computer science; Frontier; Engineering; Management science; Political science; Computer security; Artificial intelligence,Yes,https://openalex.org/W4390280196
https://openalex.org/W2995401360,Uric acid and glucose level in high fructose high cholesterol induced Sprague-Dawley rats after therapy with Acalypha indica Linn. ethanol extract,https://doi.org/10.1063/1.5139351,2019,2019-01-01,article,1,True,AIP conference proceedings,Desak Gede Budi Krisnamurti,Desak Gede Budi Krisnamurti; Fira Alyssa Gabriella Sinuraya; Tamara Ey Firsty; Rani Wardani Hakim; Erni Hernawati Purwaningsih,University of Indonesia,"Diet, Metabolism, and Disease; Gout, Hyperuricemia, Uric Acid; Natural Antidiabetic Agents Studies",Uric acid; Fructose; Ethanol; Cholesterol; Traditional medicine; Chemistry; Biochemistry; Medicine,Yes,https://openalex.org/W2995401360
https://openalex.org/W4414709564,"International consensuses and guidelines on diagnosing and managing cytomegalovirus (CMV) retinitis by the Asia-Pacific Vitreo-retina Society (APVRS), the Asia-Pacific Professors of Ophthalmology (AAPPO) and the Asia-Pacific Society of Ocular Inflammation and Infection (APSOII)",https://doi.org/10.1016/j.apjo.2025.100248,2025,2025-09-01,article,1,True,Asia-Pacific Journal of Ophthalmology,De‐Kuang Hwang,De‐Kuang Hwang; Danny Siu‐Chun Ng; Zhuyun Qian; Rupesh Agrawal; Anita Sook Yee Chan; Manuel Paez-Escamilla; Pitipol Choopong; Vishali Gupta; Alessandro Invernizzi; Peter McCluskey; Christopher Seungkyu Lee; Sundaram Natarajan; Rina La Distia Nora; Vicente Victor Ocampo; Ramandeep Singh; Thanapong Somkijrungroj; Koh-Hei Sonoda; Wenbin Wei; Yhi Wong; Dennis S.C. Lam; Yong Tao,"Aditya Jyot Eye Hospital; Asian Hospital and Medical Center; Beijing Tongren Hospital; Capital Medical University; Chinese University of Hong Kong; Chinese University of Hong Kong, Shenzhen; Chulalongkorn University; Duke-NUS Medical School; Erasmus MC; Hong Kong Eye Hospital; Hong Kong Sanatorium and Hospital; King Chulalongkorn Memorial Hospital; Kyushu University; Luigi Sacco Hospital; Mahidol University; Nanyang Technological University; National University of Singapore; National Yang Ming Chiao Tung University; Post Graduate Institute of Medical Education and Research; Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; Severance Hospital; Singapore Eye Research Institute; Singapore National Eye Center; Siriraj Hospital; Sri Ramachandra Institute of Higher Education and Research; Sundaram Medical Foundation; Taipei Veterans General Hospital; Tan Tock Seng Hospital; Thai Red Cross Society; The University of Sydney; University of Indonesia; University of Milan; University of Pittsburgh; Yonsei University",Cytomegalovirus and herpesvirus research; Ocular Diseases and Behçet’s Syndrome; Retinal and Optic Conditions,,Yes,https://openalex.org/W4414709564
https://openalex.org/W4312644782,Optimalisasi Saluran Komunikasi Berbasis Gelombang Mikro Sebagai Alternatif Sistem Pemantauan Curah Hujan,https://doi.org/10.30630/eji.14.1.278,2022,2022-07-02,article,1,True,Elektron Jurnal Ilmiah,R. Yudha Mardyansyah,R. Yudha Mardyansyah; Budhy Kurniawan; Santoso Soekirno; Danang Eko Nuryanto,"Meteorological, Climatological, And Geophysical Agency; University of Indonesia",Data Mining and Machine Learning Applications,Hydrometeorology; Environmental science; Meteorology; Computer science; Archipelagic state; Constellation; Satellite; Remote sensing; Geography; Engineering,Yes,https://openalex.org/W4312644782
https://openalex.org/W4406074717,Design of Realtime Web Application Firewall on Deep Learning-Based to Improve Web Application Security,https://doi.org/10.29303/jppipa.v10i12.8346,2025,2025-01-02,article,1,True,Jurnal Penelitian Pendidikan IPA,Raharjo Muttaqin,Raharjo Muttaqin; Dodi Sudiana,University of Indonesia,Network Security and Intrusion Detection; Web Application Security Vulnerabilities; Digital and Cyber Forensics,Application firewall; Computer science; Machine learning; Artificial intelligence; Exploit; Convolutional neural network; Deep learning; Web application security; Firewall (physics); Internet security; SQL injection; Stateful firewall; Support vector machine; World Wide Web; Computer security; Web page; Web development; Information security; Search engine; Web search query,Yes,https://openalex.org/W4406074717
https://openalex.org/W3208893323,"Identification of Paleotsunami Deposits Using XRF and Artificial Intelligence Methods on the Southern Coast of Lebak, Banten",https://doi.org/10.1088/1755-1315/851/1/012034,2021,2021-10-01,article,0,True,IOP Conference Series Earth and Environmental Science,U Rikhasanah,U Rikhasanah; Muhammad Rizqy Septyandy; Supriyanto Supriyanto,University of Indonesia,Geochemistry and Geologic Mapping; Geological and Geophysical Studies; Hydrocarbon exploration and reservoir analysis,Geology; Cluster analysis; Identification (biology); Java; Hierarchical clustering; Support vector machine; Artificial intelligence; Computer science,Yes,https://openalex.org/W3208893323
https://openalex.org/W4385688446,A Method for Improving AlexNet’s Performance in The Area of Facial Expressions Recognition,https://doi.org/10.1109/iaict59002.2023.10205951,2023,2023-07-13,article,1,False,,Akhmad Sarif,Akhmad Sarif; Dadang Gunawan,University of Indonesia,Face and Expression Recognition; Emotion and Mood Recognition; Neural Networks and Applications,Computer science; Facial recognition system; Artificial intelligence; Computer vision; Computer graphics (images); Pattern recognition (psychology),Yes,https://openalex.org/W4385688446
https://openalex.org/W4224862997,“I can live a normal life”: Exploring adherence to antiretroviral therapy in Indonesian adolescents living with HIV,https://doi.org/10.33546/bnj.2024,2022,2022-04-26,article,7,True,Belitung Nursing Journal,Nuraidah Nuraidah,Nuraidah Nuraidah; Dessie Wanda; Happy Hayati; Imami Nur Rachmawati; Agung Waluyo,University of Indonesia,"HIV/AIDS Research and Interventions; Adolescent Sexual and Reproductive Health; LGBTQ Health, Identity, and Policy",Indonesian; Antiretroviral therapy; Human immunodeficiency virus (HIV); Medicine; Antiretroviral treatment; Gerontology; Psychology; Family medicine; Viral load,Yes,https://openalex.org/W4224862997
https://openalex.org/W3204549585,GCP: Graph Encoder With Content-Planning for Sentence Generation From Knowledge Bases,https://doi.org/10.1109/tpami.2021.3118703,2021,2021-10-10,article,6,False,IEEE Transactions on Pattern Analysis and Machine Intelligence,Bayu Distiawan Trisedya,Bayu Distiawan Trisedya; Jianzhong Qi; Wei Wang; Rui Zhang,Hong Kong University of Science and Technology; The University of Melbourne; Tsinghua University; University of Hong Kong; University of Indonesia,Topic Modeling; Natural Language Processing Techniques; Advanced Graph Neural Networks,Computer science; Encoder; Sentence; ENCODE; Graph; Knowledge base; Theoretical computer science; Entity linking; Predicate (mathematical logic); Artificial intelligence; Natural language processing; Information retrieval; Programming language,Yes,https://openalex.org/W3204549585
https://openalex.org/W2919434001,Treatment of fatty pancreas: Acalypha indica Linn. extract as an alternative to simvastatin,https://doi.org/10.1063/1.5139362,2019,2019-01-01,article,1,True,AIP conference proceedings,Aisyah Aminy Maulidina,Aisyah Aminy Maulidina; Siti Farida,University of Indonesia,Liver Disease Diagnosis and Treatment; Diet and metabolism studies; Pancreatitis Pathology and Treatment,Simvastatin; Dyslipidemia; Metabolic syndrome; Diabetes mellitus; Insulin resistance; Medicine; Traditional medicine; Internal medicine; Pharmacology; Endocrinology,Yes,https://openalex.org/W2919434001
https://openalex.org/W4408635978,"Predicting the risks of stroke, cardiovascular disease, and peripheral vascular disease among people with type 2 diabetes with artificial intelligence models: A systematic review and meta-analysis",https://doi.org/10.52225/narra.v5i1.2116,2025,2025-03-19,review,0,True,Narra J,Aqsha Azhary Nur,Aqsha Azhary Nur; Sydney Tjandra; Defin Allevia Yumnanisha; Arnold Keane; Adang Bachtiar,London School of Hygiene & Tropical Medicine; University of Indonesia,Healthcare Systems and Public Health; Artificial Intelligence in Healthcare; Acute Ischemic Stroke Management,Meta-analysis; Stroke (engine); Disease; Medicine; Type 2 diabetes; Diabetes mellitus; Vascular disease; Internal medicine; Cardiology; Endocrinology; Engineering,Yes,https://openalex.org/W4408635978
https://openalex.org/W4391115310,INOVASI PETUGAS HUMAS IMIGRASI SOEKARNO HATTA BERBASIS AI DAN PENGARUHNYA TERHADAP PERSEPSI PUBLIK,https://doi.org/10.52423/jikuho.v9i1.175,2024,2024-01-10,article,0,True,Jurnal Ilmu Komunikasi UHO Jurnal Penelitian Kajian Ilmu Komunikasi dan Informasi,Meyka Septira Utami Pinem,Meyka Septira Utami Pinem,University of Indonesia,Islamic Finance and Communication; COVID-19 Prevention and Impact; Educational Methods and Impacts,Humanities; Political science; Art; Sociology,Yes,https://openalex.org/W4391115310
https://openalex.org/W4378233099,Ketika Penyebaran Berita Palsu Melahirkan Industri Baru: Studi Kasus Drone Emprit,https://doi.org/10.23917/komuniti.v15i1.20053,2023,2023-03-31,article,1,True,Komuniti Jurnal Komunikasi dan Teknologi Informasi,Rafiidha Selyna Legowo,Rafiidha Selyna Legowo,University of Indonesia,Information Retrieval and Data Mining; Edcuational Technology Systems; Blockchain Technology in Education and Learning,Humanities; Computer science; Art,Yes,https://openalex.org/W4378233099
https://openalex.org/W4401432469,The Use of Social Media Among Parents of Cleft Lip and Palate Patients for Patient Education,https://doi.org/10.23886/ejki.11.402.149,2023,2023-08-31,article,1,True,eJournal Kedokteran Indonesia,Prasetyanugraheni Kreshanti,Prasetyanugraheni Kreshanti; Alita Indania; Valencia Jane Martin; Margareth Ingrid Anggraeni; Jasmine Athiyya Wibowo,Rumah Sakit Umum Pusat Nasional Dr. Cipto Mangunkusumo; University of Indonesia,Social Media in Health Education,Dentistry; Medicine; Psychology; Developmental psychology; Orthodontics,Yes,https://openalex.org/W4401432469
https://openalex.org/W4410032011,Circapproved: Digital Pattern Recognition via Artificial Neural Network for the Identification of Normal Penis Parameters for Circumcision Eligibility Using Mobile App,https://doi.org/10.1016/j.jpedsurg.2025.162358,2025,2025-05-02,article,1,False,Journal of Pediatric Surgery,Irfan Wahyudi,Irfan Wahyudi; Chandra Prasetyo Utomo; Samsuridjal Djauzi; Muhamad Fathurahman; Gerhard Reinaldi Situmorang; Arry Rodjani; Putu Angga Risky Raharja; Kevin Yonathan; Budi Santoso; Dwidian Khresna; Muhammad Wildan Pratama; Nashuha Insani; Marco Raditya,University of Indonesia; Yarsi University,Genital Health and Disease; Cervical Cancer and HPV Research,Medicine; Penis; Identification (biology); Artificial neural network; Artificial intelligence; Pattern recognition (psychology); Anatomy; Computer science; Biology,No,https://openalex.org/W4410032011
https://openalex.org/W3130975234,POTENSI SENYAWA DERIVAT 2-AMINOIMIDAZOLE SEBAGAI AGEN AJUVAN TERHADAP INFEKSI MULTIDRUG-RESISTANT ACINETOBACTER BAUMANNII MELALUI SIFAT ANTIBIOFILM DAN RESENSITISASI ANTIBIOTIK,https://doi.org/10.53366/jimki.v8i3.229,2021,2021-02-23,article,1,True,JIMKI Jurnal Ilmiah Mahasiswa Kedokteran Indonesia,Grady Krisandi,Grady Krisandi; Aditya Parawangsa,University of Indonesia,COVID-19 Prevention and Impact; Public Health and Nutrition; Healthcare Quality and Satisfaction,Acinetobacter baumannii; Microbiology; Traditional medicine; Physics; Gynecology; Medicine; Biology; Bacteria,Yes,https://openalex.org/W3130975234
https://openalex.org/W4382929424,Penerapan Online Dispute Resolution pada Badan Penyelesaian Sengketa Konsumen dalam Menyelesaikan Sengketa Perdagangan Elektronik,https://doi.org/10.36722/jaiss.v4i2.2091,2023,2023-07-03,article,2,True,Jurnal Al Azhar Indonesia Seri Ilmu Sosial,Tanaya Tanaya,Tanaya Tanaya,University of Indonesia,Indonesian Legal and Regulatory Studies; Legal and Policy Analysis in Indonesia; Legal Studies and Policies,Humanities; Physics; Art,Yes,https://openalex.org/W4382929424
https://openalex.org/W4413922410,AI Literacy and Gender Bias: Comparative Perspectives from the UK and Indonesia,https://doi.org/10.3390/educsci15091143,2025,2025-09-02,article,0,True,Education Sciences,Amrita Deviayu Tunjungbiru,Amrita Deviayu Tunjungbiru; Bernardi Pranggono; Riri Fitri Sari; Erika Sanchez-Velazquez; Prima Dewi Purnamasari; Dewi Yanti Liliana; Nur Afny Catur Andryani,Anglia Ruskin University; Binus University; Jakarta State Polytechnic; University of Indonesia,Ethics and Social Impacts of AI; Artificial Intelligence in Healthcare and Education; AI in Service Interactions,Gender bias; Literacy; Psychology; Mathematics education; Sociology; Pedagogy; Social psychology,Yes,https://openalex.org/W4413922410
https://openalex.org/W4320801690,Generated Tabular Data with Multi-GANs for Arrhythmia Classification Based on DNN Models,https://doi.org/10.1109/icsintesa56431.2022.10041673,2022,2022-11-10,article,2,False,,Hendrico Yehezky Nata Atmadja,Hendrico Yehezky Nata Atmadja; Alhadi Bustamam; Hermawan Hermawan,University of Indonesia,ECG Monitoring and Analysis; EEG and Brain-Computer Interfaces; Artificial Intelligence in Healthcare,Discriminator; Computer science; Artificial intelligence; Deep learning; Precision and recall; Population; F1 score; Artificial neural network; Pattern recognition (psychology); Beat (acoustics); Recall; Machine learning; Medicine,Yes,https://openalex.org/W4320801690
